cm.DESPC,cm.DESSC,cm.DESWC,cm.DESPL,cm.DESPLd,cm.DESSL,cm.DESSLd,cm.DESWLsy,cm.DESWLsyd,cm.DESWLlt,cm.DESWLltd,cm.CRFNO1,cm.CRFAO1,cm.CRFSO1,cm.CRFNOa,cm.CRFAOa,cm.CRFSOa,cm.CRFCWO1,cm.CRFCWO1d,cm.CRFCWOa,cm.CRFCWOad,cm.CRFANP1,cm.CRFANPa,cm.LSASS1,cm.LSASS1d,cm.LSASSp,cm.LSASSpd,cm.LSAPP1,cm.LSAPP1d,cm.LSAGN,cm.LSAGNd,cm.LDTTRc,cm.LDTTRa,cm.LDMTLDa,cm.LDVOCDa,cm.CNCAll,cm.CNCCaus,cm.CNCLogic,cm.CNCADC,cm.CNCTemp,cm.CNCAdd,cm.CNCPos,cm.CNCNeg,cm.CNCAlter,cm.CNCConclu,cm.CNCExpli,cm.CNCConce,cm.CNCCondi,cm.CNCConfor,cm.CNCFinal,cm.CNCProp,cm.CNCComp,cm.CNCConse,cm.CNCInte,cm.SMCAUSv,cm.SMCAUSvp,cm.SMCAUSr,cm.SMCAUSlsa,cm.SMCAUSwn,cm.SYNLE,cm.SYNMEDpos,cm.SYNMEDwrd,cm.SYNMEDlem,cm.SYNSTRUTa,cm.SYNSTRUTt,cm.DRNP,cm.DRVP,cm.DRAP,cm.DRPP,cm.DRPVAL,cm.DRNEG,cm.DRGERUND,cm.DRINF,cm.WRDNOUN,cm.WRDVERB,cm.WRDADJ,cm.WRDADV,cm.WRDPRO,cm.WRDPRP1s,cm.WRDPRP1p,cm.WRDPRP2,cm.WRDPRP3s,cm.WRDPRP3p,cm.WRDFRQc,cm.WRDFRQa,cm.WRDFRQmc,cm.WRDAOAc,cm.WRDFAMc,cm.WRDCNCc,cm.WRDIMGc,cm.WRDMEAc,cm.RDFRE,cm.RDFKGL,cm.RDL2,liwc.funct,liwc.pronoun,liwc.ppron,liwc.i,liwc.we,liwc.you,liwc.shehe,liwc.they,liwc.ipron,liwc.article,liwc.verb,liwc.auxverb,liwc.past,liwc.present,liwc.future,liwc.adverb,liwc.preps,liwc.conj,liwc.negate,liwc.quant,liwc.number,liwc.swear,liwc.social,liwc.family,liwc.friend,liwc.humans,liwc.affect,liwc.posemo,liwc.negemo,liwc.anx,liwc.anger,liwc.sad,liwc.cogmech,liwc.insight,liwc.cause,liwc.discrep,liwc.tentat,liwc.certain,liwc.inhib,liwc.incl,liwc.excl,liwc.percept,liwc.see,liwc.hear,liwc.feel,liwc.bio,liwc.body,liwc.health,liwc.sexual,liwc.ingest,liwc.relativ,liwc.motion,liwc.space,liwc.time,liwc.work,liwc.achieve,liwc.leisure,liwc.home,liwc.money,liwc.relig,liwc.death,liwc.assent,liwc.nonfl,liwc.filler, add.greeting, add.compliment, add.ners
8,3,3,0,0,3,2,1,2,3,4,2,1,2,0,0,3,1,0,0,0,0,3,0,0,1,1,1,0,0,0,0,7,1,2,0,0,0,2,3,0,0,1,0,0,2,2,1,0,0,1,2,2,1,0,0,0,0,2,0,0,0,1,0,1,1,16,1.0,0.0,14.0,0.0,1.625,0.8850612031567836,3.7142857142857144,2.343031352408104,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,0,0,1,0,0,0,0,0,6.629403492375582,1.8915148291660642,6.155874671491612,269.0,572.0,286.75,288.375,289.85714285714283,53.639285714285734,9.255714285714287,0,0,0,0
6,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,3,1,0,0,0,1,3,0,0,0,1,1,0,0,0,0,5,0,0,0,0,1,0,4,0,1,0,1,0,1,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,1,0,1,1,14,1.0,0.0,12.0,0.0,2.0714285714285716,1.071611705960535,5.083333333333333,2.6601482832520613,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,6.615156432078247,1.8893634453716985,6.615156432078247,375.0,596.2,250.6,272.0,268.0,4.305000000000007,15.64,0,0,0,1
11,5,4,0,0,3,3,2,3,2,8,3,2,5,1,0,3,1,0,1,0,1,6,0,0,2,3,2,1,0,1,0,11,3,2,1,1,0,4,1,1,2,2,0,0,3,1,2,0,1,3,1,3,3,1,1,1,0,1,0,0,0,0,0,1,2,28,2.0,0.0,12.5,6.5,1.9285714285714286,1.0515798142890087,5.04,2.584260048834095,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,-1,0.8571428571428571,1.0,1.0,0,0,0,2,0,0,0,0,0,4,5,6,2,0,2,0,0,1,0,0,6.511361682617915,1.8735486021847891,6.511361682617915,391.5,549.4,351.07142857142856,354.8,358.1818181818182,18.17950000000002,13.829000000000004,99.55278616253081,0,0,1
7,1,1,0,0,1,1,1,0,2,1,1,1,0,0,1,1,1,0,2,0,1,2,0,0,1,2,2,0,0,0,0,7,0,0,1,3,2,1,3,1,2,0,1,1,1,1,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,14,1.0,0.0,12.0,0.0,1.7857142857142858,1.05090228108783,4.916666666666667,2.6912925436591904,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,3,1,0,0,0,0,0,0,6.623643069325845,1.8906455311694608,6.623643069325845,430.3333333333333,562.5,330.3333333333333,331.8333333333333,334.0,32.504999999999995,11.706666666666667,0,0,1,0
15,2,2,0,0,2,0,2,0,1,6,3,1,4,0,3,5,2,0,0,0,1,3,0,0,2,3,2,0,0,0,0,14,1,1,0,2,3,4,4,0,4,2,1,2,4,2,2,0,3,6,3,3,5,2,2,1,0,2,0,0,0,0,0,1,2,30,2.0,0.0,13.5,0.5,1.8666666666666667,0.8995528902176072,5.037037037037037,2.3801880019347594,0,0,-1,0,0,-1,0.1111111111111111,0.0,0.1111111111111111,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9411764705882353,0.8888888888888888,68.03999999999998,0.0,2.0,0.0,2.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-1,0.9285714285714286,1.0,1.0,0,0,1,1,0,0,0,0,0,2,8,5,1,3,0,0,0,0,0,0,6.544884652856457,1.878683775502432,6.302481517565477,336.0,579.1428571428571,305.5,315.07142857142856,322.3076923076923,27.06583333333336,12.837962962962965,100.71793543087476,0,1,1
5,1,1,0,0,1,0,1,0,0,2,0,0,3,0,3,2,1,0,1,0,0,2,0,0,1,3,2,0,0,0,0,6,1,1,1,1,1,1,1,1,2,2,0,0,2,1,0,0,0,2,1,2,1,1,3,1,0,0,0,0,0,1,0,1,1,14,1.0,0.0,12.0,0.0,2,1.0377490433255416,5.583333333333333,2.2157893000513886,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4,0,4,0,0,0,0,0,0,6.635396369419451,1.8924184051738515,6.635396369419451,0,575.6666666666666,361.0,368.8333333333333,428.6,11.355000000000018,14.656666666666666,0,0,1,1
2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,0,1,1,2,0,0,1,0,0,0,0,0,1,1,5,1.0,0.0,4.0,0.0,2.8,1.4832396974191326,8.0,2.8284271247461903,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,6.452409522035647,1.8644536303558923,6.452409522035647,0,0,0,0,0,-72.17499999999998,24.320000000000004,0,0,1,0
3,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,2,2,0,0,0,0,3,0,0,1,2,1,2,0,1,1,0,0,1,1,0,1,0,1,2,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,7,1.0,0.0,5.0,0.0,1.7142857142857142,0.9511897312113419,5.4,2.244994432064365,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,6.497286377442833,1.8713846093389799,6.497286377442833,0,593.5,239.5,266.0,343.5,32.56000000000003,9.96,0,0,2,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1.0,0.0,2.0,0.0,1.3333333333333333,0.5773502691896257,4.0,1.0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6.658974009971918,1.8959654201282148,6.658974009971918,0,550.0,467.0,522.0,418.0,77.90500000000002,2.890000000000004,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1.0,0.0,1.0,0.0,2,1.4142135623730951,8.0,0.0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.851853974439796,1.7667585297432966,5.851853974439796,0,0,0,0,0,-47.97999999999996,20.200000000000006,0,0,1,0
10,4,4,0,0,4,2,2,2,6,5,1,1,4,0,0,3,0,0,2,1,1,5,0,0,1,2,2,0,0,0,0,9,3,1,1,2,1,3,1,0,3,3,1,0,1,0,1,0,3,6,3,2,1,2,2,0,0,1,0,0,2,0,0,1,4,32,4.0,0.0,6.5,3.640054944640259,2.09375,1.4888699980077986,5.846153846153846,3.8098284606276285,0,0,-1,0,0,-1,0.0196078431372549,0.0277296776935901,0.018575851393188854,0.02633096144927363,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9230769230769231,94.64000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1,1.0,1.0,1.0,0.8536517214015804,0.8536517214015804,1,3,0,0,0,0,0,1,11,5,0,0,0,0,0,0,0,0,6.122613499601436,1.8119890477861074,5.387899879649264,452.5,595.3,259.0,270.3,293.57142857142856,-2.548749999999984,15.1675,127.96440690691601,0,0,1
9,2,2,0,0,2,0,2,0,2,3,0,1,0,0,0,6,2,0,0,0,2,4,0,0,0,2,2,0,0,0,0,7,2,0,0,0,0,1,2,1,2,1,1,1,3,1,0,0,3,3,1,4,1,2,2,1,0,0,1,0,0,0,0,1,2,29,2.0,0.0,12.0,11.0,2.0689655172413794,1.131719124756625,5.875,2.8476964374736293,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9166666666666666,80.63999999999997,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,-1,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,8,4,0,2,1,0,0,1,0,0,6.308310928494719,1.8418679590234237,6.045464639807439,0,599.1666666666666,289.5,288.5,283.8333333333333,-2.7450000000000045,16.62333333333334,89.20754232692418,0,0,2
9,2,2,0,0,2,0,2,0,2,3,0,1,0,0,0,6,2,0,0,0,2,4,0,0,0,2,2,0,0,0,0,7,2,0,0,0,0,1,2,1,2,1,1,1,3,1,0,0,3,3,1,4,1,2,2,1,0,0,1,0,0,0,0,1,2,28,2.0,0.0,11.5,10.5,2.0357142857142856,1.1379690439434391,5.782608695652174,2.873515068149271,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9130434782608695,74.05999999999996,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,-1,0.5,1.0,1.0,0,0,1,1,0,0,0,0,0,0,8,4,0,2,1,0,0,1,0,0,6.236721041580919,1.8304545701658124,5.965559257164357,0,599.1666666666666,289.5,288.5,283.8333333333333,0.21467391304352645,16.08630434782609,87.43324330533456,0,0,2
5,3,2,0,0,2,2,1,2,1,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,4,21,4.0,0.0,4.5,2.692582403567252,1.8095238095238095,0.9807674351775563,4.722222222222222,2.6416652062152757,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1,0.8888888888888888,1.0,1.0,0.6648297410760264,0.6648297410760264,0,1,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,6.396929876311805,1.8558181684432165,6.041544883183373,390.0,585.6,308.6,326.4,338.75,37.76750000000001,9.109444444444446,129.87855623749363,1,0,2
11,3,3,0,0,3,1,2,1,3,4,2,1,1,1,0,5,1,0,0,0,3,3,0,0,1,1,1,0,0,0,0,13,4,1,1,1,0,1,6,0,3,2,0,1,3,1,0,0,2,4,2,4,3,2,2,1,1,2,0,0,0,1,0,1,1,26,1.0,0.0,24.0,0.0,2.269230769230769,1.6865987621883827,5.166666666666667,3.7822685726367387,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.9583333333333334,161.28000000000014,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,1,0,1,0,0,1,0,0,6.592514093019137,1.885934776978194,6.305883045496565,400.5,603.9,277.9,291.1,331.2,-11.457826086956487,20.57130434782609,0,0,1,1
1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,3,1.0,0.0,2.0,0.0,1.6666666666666667,1.1547005383792515,5.5,2.5,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.658207490400596,1.8958503027406284,6.658207490400596,0,0,0,0,0,35.60500000000002,8.790000000000003,0,0,1,0
12,2,2,0,0,2,2,0,2,2,5,4,1,2,0,0,6,1,0,2,0,2,3,0,0,1,3,3,0,0,0,0,9,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,2,7,1,6,3,3,3,0,0,0,0,0,1,2,0,1,2,19,2.0,0.0,8.5,1.5,2.1052631578947367,1.4867838833500562,5.0,3.5809955894645706,1,1,-1,1,1,-1,0.058823529411764705,0.0,0.058823529411764705,0.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.8888888888888888,0.9411764705882353,80.91999999999999,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-1,0.875,1.0,1.0,0,0,0,2,0,0,3,0,0,0,6,3,0,0,0,0,0,0,0,0,6.4417171218306795,1.862795138400421,6.4417171218306795,384.0,598.875,265.5,291.375,324.2857142857143,9.101617647058845,14.101470588235298,101.0786816314267,0,0,0
20,6,6,0,0,6,3,3,3,7,4,3,2,1,0,0,9,1,0,2,2,1,7,0,0,1,2,1,1,1,0,0,15,2,2,0,3,1,3,7,0,0,0,0,0,1,0,0,0,3,9,2,7,5,3,1,0,0,0,0,0,0,2,0,1,1,48,1.0,0.0,38.0,0.0,2.1458333333333335,1.4584979643649618,5.7631578947368425,3.6809195828039023,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.9473684210526315,0.9736842105263158,404.3200000000005,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,-1,0.3333333333333333,1.0,1.0,0,0,1,1,0,0,0,0,2,1,10,9,0,0,0,0,0,0,0,0,6.48491815035564,1.8694791963095188,6.309650092237919,372.14285714285717,594.5,297.85,320.75,338.05555555555554,-38.79027027027027,27.861621621621627,95.07378029814298,0,0,2
8,1,1,0,0,1,1,0,1,1,4,4,1,2,0,0,4,0,0,1,0,1,2,0,0,0,2,2,0,0,0,0,6,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,6,1,4,2,1,1,0,0,0,0,0,0,1,0,1,1,11,1.0,0.0,10.0,0.0,1.8181818181818181,1.1677484162422844,4.3,2.6476404589747453,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-1,0,0,0,0,0,0,1,0,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,6.505792595564215,1.8726929485950004,6.505792595564215,384.0,581.4,300.4,334.2,365.0,35.94500000000002,10.73,0,0,0,0
2,1,1,0,0,1,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,1,3,0,0,1,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,3,1,0,0,0,0,0,0,0,0,1,2,11,2.0,0.0,4.0,3.0,1.7272727272727273,1.009049958219026,5.25,2.436698586202241,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1,0.5,1.0,1.0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5.7292869577053125,1.7455910827922803,5.7292869577053125,0,632.0,201.0,217.0,260.0,33.57500000000002,9.57,82.18681689584646,0,0,2
7,2,2,0,0,2,1,1,1,2,2,1,0,1,0,0,2,1,0,1,0,0,3,0,0,2,1,1,0,0,0,0,7,0,0,1,1,0,1,3,1,2,0,1,1,2,1,1,0,0,1,1,1,3,2,2,0,0,1,0,0,0,0,0,1,2,19,2.0,0.0,7.0,6.0,1.6842105263157894,0.8852263727398502,5.285714285714286,2.7884601851347335,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1,0.5,0.5,0.5,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,6.179868235046898,1.8212969500524774,5.297029915754485,0,601.2,306.2,309.6,297.6,24.487142857142885,11.582857142857147,72.58854927932833,0,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,2,1.0,0.0,1.0,0.0,2.5,2.1213203435596424,9.0,0.0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.644377901312396,1.8937710687175682,6.644377901312396,0,0,0,0,0,-132.57999999999996,32.0,0,0,1,0
5,2,2,0,0,2,2,0,2,2,3,1,1,2,0,0,3,1,0,1,0,1,3,0,0,2,2,2,0,0,0,0,7,0,0,0,1,0,4,3,0,1,0,0,1,2,0,1,1,1,3,1,2,1,1,2,0,0,1,0,0,0,1,0,1,2,18,2.0,0.0,7.0,6.0,1.8888888888888888,1.1318329168362207,5.214285714285714,2.5961116921980354,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1,0.5,1.0,1.0,0,0,1,1,0,0,0,0,0,0,3,2,2,2,1,0,0,0,0,0,6.182545766028343,1.8217301228976965,6.182545766028343,0,569.2857142857143,259.5,289.85714285714283,314.1666666666667,18.44428571428574,12.425714285714289,92.25142873465934,0,1,3
14,5,2,0,0,2,1,2,2,3,5,3,2,4,0,2,4,3,0,2,1,2,8,0,0,1,2,1,0,0,0,0,14,2,3,2,6,1,3,3,3,2,1,0,1,3,1,2,0,1,7,5,2,4,2,3,0,0,2,0,0,0,0,0,1,3,37,3.0,0.0,10.333333333333334,8.498365855987974,1.945945945945946,1.1290592432528839,5.193548387096774,2.911815250683034,1,1,-1,1,1,-1,0.034482758620689655,0.034482758620689655,0.022988505747126436,0.032510656606278054,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9333333333333333,0.9354838709677419,134.5399999999999,0.0,1.0,2.0,2.0,0.0,0.0,1.0,5.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,3.0,-1,1.0,1.0,1.0,0.4240948177639614,0.4240948177639614,0,1,1,0,0,0,0,0,4,4,3,4,1,0,0,1,0,0,6.317188664106825,1.84327427756316,6.099354572241073,419.5,568.0833333333334,270.3333333333333,294.3333333333333,322.90909090909093,19.071609195402317,13.000689655172415,118.20475965720907,0,0,3
6,2,2,0,0,2,0,2,0,2,2,0,0,0,0,1,2,1,0,1,0,1,4,0,0,2,1,1,0,0,0,0,7,3,0,2,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,1,1,12,1.0,0.0,11.0,0.0,2.5833333333333335,1.4433756729740645,6.7272727272727275,3.3868974563994834,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.9090909090909091,33.879999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,2,0,0,0,0,0,0,6.185863882680319,1.8222666699277223,6.185863882680319,0,632.3333333333334,201.0,236.0,260.0,-18.499999999999943,18.075555555555557,0,0,0,0
11,3,3,0,1,3,2,1,2,3,3,2,0,2,0,0,5,0,0,2,0,2,6,0,0,1,2,1,0,0,0,0,7,1,0,0,0,1,2,3,0,0,0,0,0,2,0,2,0,1,4,4,2,2,2,5,0,0,2,0,0,0,1,0,1,2,24,2.0,0.0,10.0,0.0,1.7916666666666667,1.2503622663458174,4.5,3.1859064644147983,1,1,-1,1,1,-1,0.05,0.0,0.05,0.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9090909090909091,0.95,111.99999999999991,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1,0.75,0.9166666666666666,0.9166666666666666,0,0,1,1,0,0,0,0,0,2,6,3,1,1,0,0,0,0,0,0,6.530881727500596,1.8765419613553174,6.530881727500596,418.5,601.875,303.625,312.125,274.6666666666667,27.992500000000007,11.715,102.59772875915074,0,0,2
